5.090, 0.1050
5.090, 0.1070
5.080, 0.1100
5.090, 0.1130
5.090, 0.1180
5.080, 0.1190
5.080, 0.1180
5.080, 0.1180
5.090, 0.1070
5.090, 0.0970
5.090, 0.0900
5.090, 0.0920
5.090, 0.0970
5.090, 0.1030
5.090, 0.1110
5.080, 0.1180
5.080, 0.1170
